minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
12,15,1,36.1666
12,15,2,36.0345
12,15,3,35.8521
12,15,4,35.6442
12,16,0,35.9286
12,16,1,35.8908
12,16,2,35.785
12,16,3,35.6288
12,16,4,35.4408
13,0,0,45.2162
13,0,1,42.1136
13,0,2,40.2612
13,0,3,39.2606
13,0,4,38.5983
13,1,0,41.2525
13,1,1,40.6848
13,1,2,39.7696
13,1,3,39.0262
13,1,4,38.4514
13,2,0,39.8304
13,2,1,39.6313
13,2,2,39.1834
13,2,3,38.6909
13,2,4,38.2349
13,3,0,39.0523
13,3,1,38.9514
13,3,2,38.691
13,3,3,38.352
13,3,4,37.9934
13,4,0,38.5511
13,4,1,38.4854
13,4,2,38.3055
13,4,3,38.0499
13,4,4,37.7567
13,5,0,38.1982
13,5,1,38.1473
13,5,2,38.0041
13,5,3,37.7923
13,5,4,37.5388
13,6,0,37.9391
13,6,1,37.8942
13,6,2,37.7669
13,6,3,37.5761
13,6,4,37.3438
13,7,0,37.7515
13,7,1,37.7074
13,7,2,37.5829
13,7,3,37.3972
13,7,4,37.1721
13,8,0,37.6353
13,8,1,37.5855
13,8,2,37.4489
13,8,3,37.2528
13,8,4,37.022
13,9,0,37.6212
13,9,1,37.549
13,9,2,37.3698
13,9,3,37.1399
13,9,4,36.8897
13,10,0,37.8352
13,10,1,37.6608
13,10,2,37.3499
13,10,3,37.0497
13,10,4,36.7671
13,11,0,39.0712
13,11,1,38.0179
13,11,2,37.3512
13,11,3,36.9558
13,11,4,36.6404
13,12,0,39.8546
13,12,1,38.0033
13,12,2,37.2345
13,12,3,36.8177
13,12,4,36.4941
13,13,0,37.5906
13,13,1,37.3448
13,13,2,36.9597
13,13,3,36.6233
13,13,4,36.3229
13,14,0,36.9624
13,14,1,36.8719
13,14,2,36.6588
13,14,3,36.4014
13,14,4,36.1341
13,15,0,36.602
13,15,1,36.5449
13,15,2,36.392
13,15,3,36.1797
13,15,4,35.9386
13,16,0,36.3351
13,16,1,36.2883
13,16,2,36.158
13,16,3,35.9679
13,16,4,35.7431
14,0,0,44.6429
14,0,1,42.1158
14,0,2,40.3888
14,0,3,39.4222
14,0,4,38.7701
14,1,0,41.2407
14,1,1,40.7456
14,1,2,39.9076
14,1,3,39.1958
14,1,4,38.6292
14,2,0,39.9801
14,2,1,39.7953
14,2,2,39.3687
14,2,3,38.8847
14,2,4,38.4267
14,3,0,39.2943
14,3,1,39.1921
14,3,2,38.9262
14,3,3,38.576
14,3,4,38.2035
14,4,0,38.8538
14,4,1,38.7808
14,4,2,38.582
14,4,3,38.3023
14,4,4,37.9854
14,5,0,38.5424
14,5,1,38.4813
14,5,2,38.3121
14,5,3,38.0682
14,5,4,37.784
14,6,0,38.3117
14,6,1,38.2551
14,6,2,38.0981
14,6,3,37.8703
14,6,4,37.6027
14,7,0,38.1425
14,7,1,38.0861
14,7,2,37.9299
14,7,3,37.7047
14,7,4,37.4415
14,8,0,38.0354
14,8,1,37.9734
14,8,2,37.8054
14,8,3,37.569
14,8,4,37.2989
14,9,0,38.0185
14,9,1,37.9362
14,9,2,37.7291
14,9,3,37.4611
14,9,4,37.1718
14,10,0,38.2069
14,10,1,38.0327
14,10,2,37.7061
14,10,3,37.3732
14,10,4,37.053
14,11,0,39.3315
14,11,1,38.3555
14,11,2,37.7028
14,11,3,37.2816
14,11,4,36.93
14,12,0,40.1286
14,12,1,38.345
14,12,2,37.5923
14,12,3,37.1496
14,12,4,36.7889
14,13,0,37.9801
14,13,1,37.7364
14,13,2,37.3369
14,13,3,36.9661
14,13,4,36.6248
14,14,0,37.4034
14,14,1,37.3024
14,14,2,37.0588
14,14,3,36.7578
