minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
15,15,2,0.928571
15,15,3,0.964286
15,15,4,0
15,16,0,0
15,16,1,0
15,16,2,0
15,16,3,0
15,16,4,0
16,0,0,0
16,0,1,0
16,0,2,0
16,0,3,0
16,0,4,0
16,1,0,0
16,1,1,0.535714
16,1,2,0.678571
16,1,3,0.803571
16,1,4,0
16,2,0,0
16,2,1,0.482143
16,2,2,0.75
16,2,3,0.821429
16,2,4,0
16,3,0,0
16,3,1,0.589286
16,3,2,0.75
16,3,3,0.875
16,3,4,0
16,4,0,0
16,4,1,0.625
16,4,2,0.767857
16,4,3,0.892857
16,4,4,0
16,5,0,0
16,5,1,0.607143
16,5,2,0.785714
16,5,3,0.892857
16,5,4,0
16,6,0,0
16,6,1,0.625
16,6,2,0.821429
16,6,3,0.910714
16,6,4,0
16,7,0,0
16,7,1,0.642857
16,7,2,0.839286
16,7,3,0.928571
16,7,4,0
16,8,0,0
16,8,1,0.696429
16,8,2,0.857143
16,8,3,0.946429
16,8,4,0
16,9,0,0
16,9,1,0.767857
16,9,2,0.857143
16,9,3,0.946429
16,9,4,0
16,10,0,0
16,10,1,0.785714
16,10,2,0.875
16,10,3,0.946429
16,10,4,0
16,11,0,0
16,11,1,0.803571
16,11,2,0.892857
16,11,3,0.946429
16,11,4,0
16,12,0,0
16,12,1,0.767857
16,12,2,0.910714
16,12,3,0.964286
16,12,4,0
16,13,0,0
16,13,1,0.767857
16,13,2,0.910714
16,13,3,0.964286
16,13,4,0
16,14,0,0
16,14,1,0.767857
16,14,2,0.892857
16,14,3,0.964286
16,14,4,0
16,15,0,0
16,15,1,0.732143
16,15,2,0.928571
16,15,3,0.964286
16,15,4,0
16,16,0,0
16,16,1,0
16,16,2,0
16,16,3,0
16,16,4,0
17,0,0,0
17,0,1,0
17,0,2,0
17,0,3,0
17,0,4,0
17,1,0,0
17,1,1,0.571429
17,1,2,0.714286
17,1,3,0.803571
